ra,dec,koi_prad,koi_depth,koi_period,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass,mission
55.2559307,13.5191871,3.14685573,,10.993948,,5839.0,4.41,1.038427,1.06195,k2
207.3497402,-12.2849182,2.592,,13.86375,640.0,5010.0,4.6,0.713,0.738,k2
70.4438684,16.6743415,2.597,,4.803352,,5007.0,4.628,0.783,0.952,k2
172.3353708,-1.4551364,2.14,,10.05403,,3896.0,,0.561,0.601,k2
332.6357627,-11.1661157,1.42,0.0556,37.827,,,,0.577,,k2
67.4128615,22.8825674,,,17.307013,,4364.0,4.63,0.71,0.71,k2
130.5013137,20.3593003,1.75532562,,14.460563,,5838.0,4.32,1.065474,,k2
126.8968265,11.6674131,3.29495202,,13.773826,,6114.0,4.01,1.682578,,k2
20.4998403,0.7509701,1.076,,2.231527,,3623.0,4.874,0.348,0.33,k2
13.0800239,10.7947051,1.676,0.0241,0.5713127,2299.0,5578.0,4.408,0.99,0.913,k2
13.0800239,10.7947051,2.84,0.0693,13.33989,804.0,5578.0,4.408,0.99,0.913,k2
13.0800239,10.7947051,1.87,,0.571282,2115.0,5496.0,4.42,0.995,0.91,k2
13.0800239,10.7947051,3.01,,13.33918,740.0,5496.0,4.42,0.995,0.91,k2
13.0800239,10.7947051,1.606,,0.57130782,2324.0,5578.0,4.408,0.99,0.913,k2
13.0800239,10.7947051,2.712,,13.340603,838.0,5578.0,4.408,0.99,0.913,k2
242.5613635,-19.3193831,,,5.424862,,3540.0,,1.017,0.571,k2
13.0800239,10.7947051,1.71,0.0257,0.571302,2275.0,5508.0,4.44,0.98,0.96,k2
20.4998403,0.7509701,1.14,0.175,9.71601,,,,0.257,,k2
20.4998403,0.7509701,1.05,0.146,4.19525,,,,0.257,,k2
242.5613635,-19.3193831,0.868,0.263,5.4252061,,2890.0,,0.16,,k2
355.702386,-9.5887124,4.662,,3.312792,,5558.0,4.368,0.966,0.789,k2
128.8572472,12.075397,,0.0517,1.611,,3511.0,4.81787,0.409602,0.402278,k2
16.0826795,6.110996,2.1225,,7.3274,,5197.0,4.609,0.96,1.365,k2
154.987604,3.9548275,2.262,,6.293099,,4213.0,4.719,0.675,0.87,k2
332.6357627,-11.1661157,1.361,,9.660186,,4663.0,4.667,0.663,0.746,k2
204.0355092,-14.0092516,2.74,,19.991944,687.0,5789.0,4.39,1.04,0.98,k2
70.4438684,16.6743415,3.395,,8.491282,,5007.0,4.628,0.783,0.952,k2
59.8903081,21.2985263,1.82,,5.3518,,5775.0,4.25,1.25,0.84,k2
13.0800239,10.7947051,1.6,,0.571212,,5613.0,4.6,0.95,,k2
13.0800239,10.7947051,2.2,,13.334615,,5613.0,4.6,0.95,,k2
13.0800239,10.7947051,1.725,,0.571292,2300.0,5532.0,,0.988,0.95,k2
13.0800239,10.7947051,2.836,,13.3397,805.0,5532.0,,0.988,0.95,k2
55.2559307,13.5191871,4.05,0.088,10.994748,,5926.0,4.249,1.247,1.06,k2
240.0333095,-23.1894196,1.90553,0.016,4.01593,,5757.0,4.35,1.38,2.24,k2
136.7892752,15.2056765,5.3,0.1705,14.759595,,6070.0,4.318,1.186,,k2
169.4490102,3.8665038,1.32,,1.42266,1232.0,4924.0,4.65,0.74,0.8,k2
335.4068605,-14.8395785,,0.076,12.25823207,,5038.0,4.60153,0.758844,0.839,k2
173.1919022,2.2446794,2.48,0.0481,8.28192,,,,1.084,,k2
336.5761233,-18.011665,2.05153324,0.01792248,9.9783319274,1062.3,6073.5,4.1,1.47131,,k2
135.0194934,13.2737056,10.55,,20.35847252,377.0,3711.0,4.74,0.541,0.562,k2
140.4451478,18.469628,2.23,,14.871387,727.0,5791.0,4.47,0.95,0.98,k2
242.5613635,-19.3193831,5.76,0.23,5.42513,850.0,3410.0,3.84,1.1,0.31,k2
242.5613635,-19.3193831,5.04,,5.424865,,3540.0,,1.05,0.56,k2
13.0800239,10.7947051,1.46,,0.571308,,5590.0,4.56,0.83,0.93,k2
13.0800239,10.7947051,2.53,,13.341245,,5590.0,4.56,0.83,0.93,k2
13.0800239,10.7947051,1.82,,0.571336,2063.0,5496.0,4.42,0.95,0.92,k2
13.0800239,10.7947051,2.77,,13.3387,722.0,5496.0,4.42,0.95,0.92,k2
242.5613635,-19.3193831,,0.18,5.4224,,3318.0,4.06317,0.909623,0.349,k2
13.0800239,10.7947051,1.8,,0.571336,,,,0.97,,k2
13.0800239,10.7947051,2.8,,13.338687,,,,0.97,,k2
13.0800239,10.7947051,1.66855539,,0.571299,,5590.0,4.54,0.906429,0.966939,k2
13.0800239,10.7947051,2.70490157,,13.339746,,5590.0,4.54,0.906429,0.966939,k2
13.0800239,10.7947051,1.52,,0.571292,2333.0,5470.0,4.53,0.869,0.945,k2
13.0800239,10.7947051,2.5,,13.3397,774.0,5470.0,4.53,0.869,0.945,k2
13.0800239,10.7947051,1.82,,0.571331,2119.0,5617.0,4.45,0.98,0.97,k2
13.0800239,10.7947051,2.73,,13.339079,741.0,5617.0,4.45,0.98,0.97,k2
242.5613635,-19.3193831,3.17,0.3018,5.42526,,,,0.529,,k2
13.0800239,10.7947051,1.816,0.02847,0.571285,,,,1.02,,k2
13.0800239,10.7947051,3.79,0.0903,13.33877,,,,1.02,,k2
13.0800239,10.7947051,1.712,,0.571,,5496.0,4.42,0.981,0.902,k2
353.9543517,0.4447043,2.59387,0.1085,9.100412,644.0,5013.7,4.58,0.77,,k2
126.6158279,10.0803708,,,1084.0,,6226.0,,1.343,1.168,k2
183.4724742,-0.3934357,4.31,0.1,21.05788,804.0,6277.0,4.25,1.29,1.08,k2
126.6158279,10.0803708,,,48.1,,6199.0,4.2,1.35,1.14,k2
126.6158279,10.0803708,,,,,6226.0,,1.343,1.168,k2
227.9168555,-17.6842698,1.677,,20.978959,,5335.0,4.559,0.784,0.813,k2
128.0670932,11.6307099,13.024,,3.114905,,4925.0,4.683,0.736,0.958,k2
59.8903081,21.2985263,,,15.6785,,5775.0,4.25,1.25,0.84,k2
174.9602543,0.603596,7.23,,7.919454,,5230.0,4.52,0.88,0.89,k2
173.1919022,2.2446794,2.14,0.0453,8.2824161,,5615.0,,0.92,,k2
283.0317641,-27.1807287,2.27,0.0934,8.7783,,,,0.69,,k2
188.3864277,-10.1462141,,,5.7214876,,,,,,k2
332.6357627,-11.1661157,1.38,0.0522,9.65869,,,,0.577,,k2
355.6304152,-9.7135814,2.33,,8.58289,932.0,5773.0,4.31,1.094,0.99,k2
128.0670932,11.6307099,12.5,,3.114878,,,,0.77,,k2
16.4625203,11.7537171,2.35,0.0372,15.38857,878.0,5942.0,4.35,1.072,0.94,k2
16.4625203,11.7537171,2.22325951,,15.388825,,5934.0,4.29,1.040375,0.950497,k2
174.9602543,0.603596,6.67,0.6673,7.919454,,,,0.823,,k2
132.7193327,25.0380824,1.736,,5.776475,,5937.0,4.275,1.149,0.908,k2
130.4971951,19.9166357,2.96787013,,36.556251,,5759.0,4.31,1.035241,,k2
238.8197061,-21.0269691,2.89705396,,23.446873,,5869.0,4.53,0.986872,,k2
125.9864854,22.663226,,0.0861,26.198,,4678.0,4.60838,0.709927,0.746,k2
172.3353708,-1.4551364,1.53,,44.5705,,,4.734,0.553,0.612,k2
351.1353785,-5.1641451,8.675766,,12.4551225,650.0,5282.0,4.566,0.822,0.901,k2
18.2999964,7.0130302,2.32,,7.473223,,5749.0,4.424,0.97,0.911,k2
332.6644652,-9.889599,1.63,0.036,3.59922,,,,0.809,,k2
174.9602543,0.603596,7.0,,7.9222,,5322.0,4.51,0.82,0.88,k2
352.7139342,-11.0773564,3.66,,6.339069,,5367.0,4.456,0.897,0.842,k2
287.4125267,-19.6269336,2.072,,21.700156,,5452.0,4.585,0.811,0.922,k2
123.3818484,16.419516,,0.0778,4.734,,5496.0,3.93163,1.75896,0.964,k2
19.4493823,6.8688469,10.42437,,5.817608,1178.0,5627.0,4.4,1.047,1.007,k2
140.4451478,18.469628,1.37,,3.665912,1160.0,5791.0,4.47,0.95,0.98,k2
172.3353708,-1.4551364,1.85,,24.64354,344.0,3896.0,4.72,0.56,0.6,k2
188.3864277,-10.1462141,,,1066.0,,,,,,k2
129.6821253,15.6806039,2.41,,50.818947,470.0,5368.0,,0.85,0.88,k2
67.8205302,19.8316901,2.67,,2.1408093,,5662.0,4.48,0.945,0.962,k2
172.3353708,-1.4551364,1.98,,10.05448,504.0,3951.0,,0.52,0.53,k2
335.4068605,-14.8395785,2.22,0.0726,12.26422,,,,0.7596,,k2
18.2999964,7.0130302,,,7.47372,,5592.0,,1.01,,k2
132.7075876,21.7890367,1.82,0.1946,10.36627,,,,0.4,,k2
202.897887,-12.0951142,1.693,,12.832235,,4200.0,4.673,0.691,0.821,k2
8.7401487,4.3807215,2.85,,29.8454,500.0,5370.0,4.52,0.828,0.883,k2
350.9170464,-1.1891827,1.493,,0.28,,4599.0,4.62,0.6862,0.706,k2
173.1919022,2.2446794,2.33,0.042,8.28212,1003.0,5800.0,,1.01,1.01,k2
348.5159113,-0.0821031,2.352,,10.413181,,5678.0,4.321,1.071,0.881,k2
67.4128615,22.8825674,1.014,,7.9752,610.0,4500.0,4.68,0.677,0.742,k2
232.5552584,-23.0067371,1.283,,4.941907,,5563.0,4.45,0.927,0.881,k2
288.0267612,-21.0075789,1.689,,26.803023,,4473.0,4.653,0.675,0.754,k2
8.7401487,4.3807215,1.6,,0.959622,,5438.0,4.6,0.83,,k2
128.0670932,11.6307099,,2.3415,3.115,,4952.0,4.60227,0.74956,0.82,k2
8.7401487,4.3807215,1.626,,0.96,,5261.0,4.47,0.88,0.837,k2
140.4451478,18.469628,2.0,0.0401,8.236486,,5930.0,4.497,0.923,,k2
174.9602543,0.603596,4.1,,11.8993,679.0,5322.0,4.51,0.82,0.88,k2
130.5013137,20.3593003,2.84,0.0298,14.4584,,,,1.551,,k2
355.6304152,-9.7135814,2.04,,20.851337,,5782.0,4.273,1.084,0.802,k2
20.4998403,0.7509701,2.222,,13.62749,,3623.0,4.874,0.348,0.33,k2
67.4128615,22.8825674,0.99,,7.975292,553.0,4499.0,4.66,0.66,0.74,k2
351.7717763,-1.2853435,,,3.6481145,,4255.0,4.7,0.651,0.659,k2
126.8968265,11.6674131,2.77,,13.774798,969.0,6232.0,4.18,1.5,1.23,k2
12.6140752,5.8712567,1.72,0.0506,2.38098,,,,0.734,,k2
8.7401487,4.3807215,1.7,,0.959624,1669.0,5528.0,4.53,0.87,0.94,k2
186.4860415,-1.4047214,2.02,0.036,16.13655,739.0,5886.0,4.47031,0.995311,1.067,k2
353.6162694,-1.5799849,,,3.40883502,,6150.0,4.37,1.094,1.021,k2
164.3759959,12.535614,3.806,,3.435453,,4927.0,4.685,0.765,1.034,k2
164.3759959,12.535614,4.569,,3.435471,,4927.0,4.685,0.765,1.034,k2
164.3759959,12.535614,4.18368,0.258,3.4355113,969.0,4870.0,4.53,0.8,,k2
164.3759959,12.535614,4.14023121,,3.43570033951,,4842.23,4.554,0.80095,,k2
70.1493775,25.0098135,1.34,,3.07133,,3655.0,,0.455,0.461,k2
353.6162694,-1.5799849,15.177,,3.40884,1473.0,6084.0,4.342,1.123,1.011,k2
61.331654,20.1570318,10.22,0.5,24.13861,668.0,4970.0,4.246,1.314,1.099,k2
61.331654,20.1570318,5.15613112,,8.24892,,5050.0,,1.278,1.17,k2
61.331654,20.1570318,9.41,,24.140006,666.0,4970.0,,1.32,1.1,k2
61.331654,20.1570318,9.72939525,,24.1399,,5050.0,,1.278,1.17,k2
61.331654,20.1570318,,,8.24959,,,,,,k2
234.8578846,-20.1988975,3.06,,9.21165,1230.0,6302.0,4.23,1.511,1.194,k2
234.8578846,-20.1988975,,,,,,,,,k2
208.9014508,-6.1360833,1.73,,3.2253993,913.0,4491.0,,0.682,0.711,k2
127.5787231,22.2359194,16.14096,,2.995654,,6087.0,4.106,1.66,1.31,k2
289.202402,-19.3559227,7.8,,3.14272,,,,1.22,,k2
61.331654,20.1570318,5.05,,8.2438,,,,1.33,1.095,k2
61.331654,20.1570318,6.41,,12.4032,845.0,,,1.345,1.101,k2
61.331654,20.1570318,9.97599282,,53.5,,4941.0,4.227,1.43,1.26,k2
289.4007603,-22.3900092,16.92559,1.18,3.6191613,1637.0,6060.0,4.118,1.444,1.0,k2
353.6162694,-1.5799849,14.01125,,3.4088387,,,4.378,1.083,,k2
342.3858995,-10.6754686,15.6,,2.4841905,,6090.0,4.223,1.39,1.18,k2
171.5151874,1.2306237,4.58049508,,6.771389,,5368.0,4.58,0.855055,0.92012,k2
342.3858995,-10.6754686,14.235,1.07,2.484193,1710.0,6100.0,4.29,1.26,1.14,k2
353.6162694,-1.5799849,13.66374747,1.3396,3.40883495,1456.0,,,1.083,0.993,k2
94.2064312,24.5958335,2.67,,14.5665,430.0,3785.0,,0.52,0.56,k2
291.4787013,-23.2028183,13.843115,1.4,4.1752387,1356.0,6149.0,4.4,1.155,1.222,k2
127.762837,10.8475571,,0.0556,8.406,,4642.56,,4.70881,,k2
342.3858995,-10.6754686,,,2.48419726,,,,,,k2
184.9004881,0.968327,1.27443657,,2.354992,,5185.0,4.46,0.803827,0.834847,k2
290.8101704,-20.1663771,13.1414316,,1.915311,,5494.0,4.02415,1.58042,0.963,k2
202.0161895,-15.9379749,2.2,,6.326796,,,,1.01,,k2
163.0323119,0.493167,,,11.63345,,5537.0,4.21,1.65,1.1,k2
18.4241015,3.0970732,2.39257704,,9.7954,,4349.0,4.72,0.598075,0.621928,k2
61.331654,20.1570318,5.59,,8.24958,968.0,,,1.345,1.101,k2
61.331654,20.1570318,6.13,,12.396,,,,1.33,1.095,k2
289.4007603,-22.3900092,16.6459863,1.26582719,3.61887686846,1443.92,5871.0,4.13349,1.46198,,k2
19.5505861,2.7027847,15.625346,0.6679,4.0460407,1753.0,,,1.754,1.319,k2
126.9366624,17.5793267,7.7,,5.185743,,,,0.71,,k2
125.2239144,16.0907958,6.92239107,0.43214695,8.56232889439,867.44,5545.3,4.41,1.02304,,k2
348.9490311,-10.8497391,3.29,,8.26144,,5378.0,4.59,0.86,0.93,k2
171.2359519,-2.0851597,7.99,0.181,2.5194078,,7119.0,,1.72,,k2
289.4007603,-22.3900092,18.03,,3.619188,1596.0,6563.0,4.19,1.54,1.33,k2
291.4787013,-23.2028183,12.92,,4.175186,1203.0,5950.0,4.4,1.1,1.1,k2
208.9014508,-6.1360833,2.85,,7.3744897,694.0,4491.0,,0.682,0.711,k2
65.469614,21.3532633,1.8,0.068,6.342,708.0,4258.0,4.6,0.58,0.65,k2
19.4619984,0.3419519,36.9,,8.904519,,,,0.89,,k2
136.5741931,19.4020565,5.5,,19.491,809.0,6019.0,4.18,1.387,1.17,k2
252.426008,-19.5430504,5.38,,8.99218,,5315.0,4.43,0.87,0.87,k2
182.1662666,-8.7472172,14.5717,,9.1751,,4840.0,3.297,3.85,1.08,k2
187.5813965,-1.9426386,3.01,0.01,20.84919,1349.0,9767.0,4.08394,2.37225,2.49,k2
62.670422,24.4016558,11.42,,3.258768,,5323.0,4.55,0.85,0.94,k2
70.1493775,25.0098135,2.003,,11.02454,,3655.0,,0.455,0.461,k2
61.1318619,16.216647,2.61,0.05025,2.165976,,,,1.1,,k2
130.180046,10.9829509,2.93924,0.1238,4.7369669,1166.0,5069.2,4.46,0.79,,k2
55.228521,12.572448,2.79975419,0.10795927,8.20008746059,704.46,4865.6,4.54,0.793476,,k2
11.4802354,6.3470302,1.75,,2.1748,1103.0,4503.0,4.57,0.72,0.7,k2
63.2739346,15.2477027,4.20831932,1.37055318,3.48455432425,447.81,3204.0,4.93668,0.290216,,k2
252.426008,-19.5430504,2.2,0.0255,4.3491,,,,0.757,,k2
16.2769235,8.4445808,5.61,0.3222,57.10412,,,,0.971,,k2
127.5787231,22.2359194,13.1,,2.995633,,,,1.38,,k2
129.8137008,23.3574367,2.9,,7.809757,,,,1.19,,k2
349.3843458,1.3001522,3.60516,0.2064,7.1385672,787.0,5144.5,4.6,0.77,,k2
333.7518786,-17.2508002,,,2.8492816,,4456.0,4.673,0.63,0.696,k2
331.203092,-12.019067,,,4.15915035,,5350.0,,1.15,1.084,k2
331.203092,-12.019067,12.86,,4.159151,,,,1.156,1.058,k2
331.203092,-12.019067,1.83,,0.78961,,,,1.156,1.058,k2
331.203092,-12.019067,,,588.8,,5552.0,,1.137,1.04,k2
331.203092,-12.019067,,,0.7895933,,5552.0,,1.137,1.04,k2
331.203092,-12.019067,12.251,,4.159152,1146.0,5476.0,4.27,1.144,1.01,k2
331.203092,-12.019067,3.58,,9.03101,885.0,5476.0,4.27,1.144,1.01,k2
252.426008,-19.5430504,3.13,0.16,31.715868,,4686.0,,0.72,,k2
280.8765309,-25.4110574,11.93024915,1.05838259,7.46475831483,941.04,5357.0,4.27941,1.15577,,k2
125.4202985,13.4975122,3.37,,8.267704,814.0,5464.0,4.51,0.91,0.99,k2
127.5787231,22.2359194,13.7,0.7493,2.9956372,,,,1.4,,k2
126.4882114,11.5110933,4.93,,10.13693,1093.0,6103.0,4.12,1.565,0.91,k2
331.203092,-12.019067,3.71,,9.095,,5576.0,4.354,1.16,1.11,k2
331.203092,-12.019067,12.89,1.051,4.1591399,,5350.0,,1.15,1.084,k2
331.203092,-12.019067,,,572.0,247.0,5576.0,4.32,1.15,1.026,k2
331.203092,-12.019067,12.77,,4.1591287,,5576.0,4.34,1.15,1.04,k2
331.203092,-12.019067,3.63,,9.03081,,5576.0,4.34,1.15,1.04,k2
331.203092,-12.019067,1.829,,0.789597,,5576.0,4.34,1.15,1.04,k2
331.203092,-12.019067,12.71,,4.1591282,,5576.0,4.33938,1.11133,0.984,k2
333.7518786,-17.2508002,4.43,0.389,2.8492818,,4237.0,,0.65,,k2
331.203092,-12.019067,1.5,0.0258,0.78961301,,5427.0,,0.86,,k2
335.6233145,-7.9563525,1.6,0.642,2.2604439,,2997.0,,0.18,,k2
203.7581951,-17.5034961,14.964015,,4.4656291,1300.0,6070.0,4.419,1.102,1.162,k2
335.6233145,-7.9563525,2.32,,2.260455,568.0,3214.0,4.93,0.288,0.257,k2
203.7581951,-17.5034961,,1.5619,4.466,,6070.0,4.41754,1.09036,1.134,k2
331.203092,-12.019067,12.3,,4.159221,,5950.0,4.32,1.1,1.003,k2
331.203092,-12.019067,3.18,,9.03164,,5950.0,4.32,1.1,1.003,k2
203.7581951,-17.5034961,,1.529,4.46659676,,6070.0,4.41754,1.09036,1.134,k2
331.203092,-12.019067,,1.142,4.15810694,,5576.0,4.33938,1.11133,0.984,k2
333.7518786,-17.2508002,,0.372,2.84947127,,4279.0,4.52788,0.737576,0.669,k2
333.7518786,-17.2508002,4.38,,2.849274,,4299.98,,0.715385,0.687725,k2
331.203092,-12.019067,12.63,,4.1591289,,5552.0,4.3437,1.137,1.04,k2
331.203092,-12.019067,1.81,,0.789592,,5552.0,4.3437,1.137,1.04,k2
331.203092,-12.019067,,,588.5,,5552.0,4.3437,1.137,1.04,k2
203.7581951,-17.5034961,14.90797,1.6,4.46563,,5900.0,4.3,1.09,1.11,k2
253.7688479,-28.7105836,18.405178,,2.1805577,1838.0,6099.0,4.27,1.38,1.23,k2
335.6233145,-7.9563525,2.45,,2.260438,590.0,3290.0,4.93,0.28,0.201,k2
335.6233145,-7.9563525,2.56,0.664,2.2604455,420.0,3214.0,4.93,0.288,0.257,k2
335.6233145,-7.9563525,1.52,0.675,2.260404,,,,0.184,,k2
338.6062312,-13.7318044,10.45,0.4774,3.002654,,,,1.525,,k2
333.7518786,-17.2508002,4.07,0.3954,2.849302,,,,0.662,,k2
253.7688479,-28.7105836,,,2.180533,,6257.0,4.24,1.43,1.28,k2
331.203092,-12.019067,,,4.1591496,,5350.0,,1.15,1.084,k2
331.203092,-12.019067,1.8,,0.789655,,5565.0,4.3,1.1,,k2
331.203092,-12.019067,3.3,,9.028052,,5565.0,4.3,1.1,,k2
156.4054989,2.5138829,2.05124347,0.0992,2.2979749,830.0,3750.0,4.65,0.595,0.578,k2
245.4405531,-23.548273,,0.716,1.2578332,,5340.0,4.37794,1.02904,0.922,k2
253.7688479,-28.7105836,,,2.1805577,,6099.0,4.27,1.38,1.23,k2
203.7581951,-17.5034961,14.59267171,1.73611064,4.46563061556,1188.54,6070.0,4.4201,1.09036,,k2
331.203092,-12.019067,12.29768438,1.19709341,4.15915124589,1155.7,5576.0,4.34,1.11,,k2
338.6062312,-13.7318044,9.46238398,0.44119691,3.0026494836,1822.19,5630.0,4.11,1.45,,k2
331.203092,-12.019067,12.64,,4.1591492,,5552.0,4.3437,1.137,1.04,k2
203.7581951,-17.5034961,,,4.4656294,,,,,,k2
253.7688479,-28.7105836,,,2.18053435,,6257.0,4.24,1.43,1.28,k2
175.9080328,6.5637842,,2.02592263,2.65567525096,1282.98,5817.3,,,,k2
123.3818484,16.419516,5.28,,4.73401,1446.0,5474.0,3.99,1.75,2.83,k2
186.0853062,-6.3789537,12.96278785,1.42738513,4.00357732994,1115.41,5318.0,4.33106,1.08492,,k2
79.1407971,20.2549034,3.21425006,,4.79450362255,,4258.32,4.67,0.648172,,k2
55.228521,12.572448,2.47,,8.20075,,5297.0,4.544,0.83,0.87,k2
172.560141,7.5878315,2.461,,32.94112,281.0,3449.0,4.6,0.468,0.32,k2
157.9356855,0.9372782,0.705,0.0085,7.814,664.5,4285.0,4.581,0.703,0.686,k2
136.2000475,13.7954456,7.16393472,2.06741145,2.00745282887,680.34,3449.0,4.74578,0.490442,,k2
133.8557342,10.4692176,2.03,,1.291563,,3676.0,4.747,0.513,0.532,k2
19.6101417,6.8167277,11.6786,2.3775,4.0248735,876.0,4492.0,4.52,0.75,,k2
60.7929729,16.347166,2.6,,19.562307,455.0,4455.0,4.625,0.676,0.7,k2
349.3843458,1.3001522,1.95,0.068,14.76289,500.9,4975.0,4.4,0.787,0.83,k2
171.5151874,1.2306237,4.74,,6.771347,836.0,5246.0,4.48,0.876,0.88,k2
348.9490311,-10.8497391,2.73,,12.75758,653.0,5283.0,4.538,0.839,0.916,k2
207.0782895,-11.5889878,9.1,,3.588158,,,,0.75,,k2
234.8578846,-20.1988975,11.276254,,48.36685,676.0,6302.0,4.23,1.511,1.194,k2
61.331654,20.1570318,10.27,,24.1396,677.0,,,1.345,1.101,k2
61.331654,20.1570318,8.74,,60.0,492.0,,,1.345,1.101,k2
243.7067684,-21.4237002,,0.338,20.98296043,,4822.0,4.59235,0.739921,0.781,k2
64.6449782,19.1790392,21.0,,0.870673,,5647.0,3.969,1.74,,k2
62.670422,24.4016558,,,3.25883406,,5358.0,4.54,0.86,0.94,k2
171.2359519,-2.0851597,3.91,,2.519334,,6283.0,4.17,1.45,,k2
335.057616,-13.1147717,,0.841,5.87913354,,4111.0,4.43205,0.807445,0.643,k2
126.4643579,10.246577,2.24179614,0.12,8.8665,729.0,5110.0,4.3,0.69,0.71,k2
125.4202985,13.4975122,,,8.2669897,,5636.0,,0.97,,k2
19.4619984,0.3419519,26.1,1.232,8.904672,,,,1.014,,k2
129.1783954,19.1738012,11.5,,3.476642,,,,0.84,,k2
127.882912,11.922255,10.88,,11.3909344,722.0,5039.0,4.51,0.87,0.89,k2
169.21486,3.3638919,15.86577929,0.92350385,1.96133691104,1225.69,4427.0,4.22028,1.06738,,k2
208.9014508,-6.1360833,1.9,,3.225349,,,,0.7,,k2
133.8557342,10.4692176,1.94,,5.44425,,3676.0,4.747,0.513,0.532,k2
58.8564158,20.6600216,1.98,0.0414,3.43827,,,,0.928,,k2
346.6263919,-5.0434618,1.121,,,,,,,0.089,k2
346.6263919,-5.0434618,1.116,0.7378,1.510826,,2566.0,5.2396,0.1192,0.0898,k2
346.6263919,-5.0434618,,,1.51088432,397.6,2520.0,,0.1234,0.0898,k2
346.6263919,-5.0434618,1.113,0.754,1.510848,400.0,2550.0,,0.117,0.08,k2
346.6263919,-5.0434618,1.086,0.7266,1.51087081,400.1,2559.0,,0.117,0.0802,k2
346.6263919,-5.0434618,,0.8015,,366.0,,5.27596,0.114827,0.090778,k2
346.6263919,-5.0434618,1.20389172,1.06934882,1.51094471179,802.86,5780.0,5.27596,0.114827,,k2
346.6263919,-5.0434618,1.049,0.672,2.421848,342.0,2550.0,,0.117,0.08,k2
346.6263919,-5.0434618,1.056,0.687,2.4218233,341.9,2559.0,,0.117,0.0802,k2
346.6263919,-5.0434618,,0.729,,315.0,,5.27596,0.114827,0.090778,k2
346.6263919,-5.0434618,1.095,,,,,,,0.089,k2
346.6263919,-5.0434618,1.097,0.7123,2.421937,,2566.0,5.2396,0.1192,0.0898,k2
346.6263919,-5.0434618,,,2.42179346,339.7,2520.0,,0.1234,0.0898,k2
346.6263919,-5.0434618,,,2.4219371,,2566.0,5.2396,0.1192,0.0898,k2
346.6263919,-5.0434618,0.772,0.367,4.04961,288.0,2559.0,,0.117,0.0802,k2
346.6263919,-5.0434618,0.784,,,,,,,0.089,k2
346.6263919,-5.0434618,,,4.04978035,286.2,2520.0,,0.1234,0.0898,k2
346.6263919,-5.0434618,0.804,,4.049219,286.0,2566.0,5.2396,0.1192,0.0898,k2
346.6263919,-5.0434618,0.91,,,,,,,0.089,k2
346.6263919,-5.0434618,0.92,0.5012,6.101013,,2566.0,5.2396,0.1192,0.0898,k2
346.6263919,-5.0434618,,,6.09956479,249.7,2520.0,,0.1234,0.0898,k2
346.6263919,-5.0434618,,,6.09705,,,,,,k2
346.6263919,-5.0434618,1.045,0.673,9.20669,219.0,2559.0,,0.117,0.0802,k2
346.6263919,-5.0434618,1.046,,,,,,,0.089,k2
346.6263919,-5.0434618,,,9.20659399,217.7,2520.0,,0.1234,0.0898,k2
346.6263919,-5.0434618,,,9.2129,,,,,,k2
346.6263919,-5.0434618,1.127,0.782,12.35294,198.6,2559.0,,0.117,0.0802,k2
346.6263919,-5.0434618,1.129,0.7555,12.352446,,2566.0,5.2396,0.1192,0.0898,k2
346.6263919,-5.0434618,0.755,0.352,20.0,168.0,2559.0,,0.117,0.0802,k2
346.6263919,-5.0434618,0.752,0.346,18.767,173.0,,5.27596,0.114827,0.090778,k2
346.6263919,-5.0434618,0.773,,,,,,,0.089,k2
346.6263919,-5.0434618,,,18.7672745,171.7,2520.0,,0.1234,0.0898,k2
252.426008,-19.5430504,5.62,,8.99213,,5428.0,4.449,0.92,0.88,k2
61.331654,20.1570318,9.53,,24.1315,,,,1.33,1.095,k2
61.331654,20.1570318,9.94,,44.1699,,,,1.33,1.095,k2
61.331654,20.1570318,6.43395492,,12.4058,,5050.0,,1.278,1.17,k2
234.8578846,-20.1988975,,,,,,,,,k2
61.331654,20.1570318,,,24.141341,,,,1.407,1.135,k2
61.331654,20.1570318,5.08,,8.249164,953.0,4970.0,,1.32,1.1,k2
61.331654,20.1570318,6.53,,12.401394,831.0,4970.0,,1.32,1.1,k2
61.331654,20.1570318,10.17,,48.677714,527.0,4970.0,,1.32,1.1,k2
234.8578846,-20.1988975,11.32,,48.367761,699.0,,,,,k2
163.0323119,0.493167,9.52763359,,11.63344,,5537.0,4.21,1.669,1.105,k2
230.5333707,-22.0292743,1.992,,7.943604,,5498.0,4.479,0.87,0.837,k2
342.0316493,-14.4947789,1.67,0.03194,2.369019,,,,0.914,,k2
188.3864277,-10.1462141,,,5.7214742,,4425.0,,0.67,,k2
126.5535002,12.281851,11.5,,20.272602,,,,0.86,,k2
207.3497402,-12.2849182,2.56,,13.86387,575.0,4950.0,4.61,0.71,0.75,k2
184.9004881,0.968327,2.64809498,,14.101361,,5185.0,4.46,0.803827,0.834847,k2
71.110002,16.5185817,,,5.09582,,4490.0,,0.58,,k2
174.9602543,0.603596,4.1,,11.8993,,5322.0,4.51,0.82,0.88,k2
157.9356855,0.9372782,2.93,0.1465,14.697,538.3,4285.0,4.581,0.703,0.686,k2
